reading_minutes,translation_used,reflections_written,recitation_pages,memorization_pages,reading_streak,recitation_streak,memorization_streak,inactivity_gap_hours,weekly_activity_trend,disengagement_risk
19,1,0,9,1.5,99,53,5,104,-0.1,0
5,0,3,5,0.4,2,78,14,178,-0.67,1
16,1,3,5,2.6,18,13,51,159,0.01,1
60,1,1,6,1.9,63,78,86,143,0.24,0
55,0,1,11,1.0,94,37,11,59,0.47,0
13,0,0,6,3.6,29,63,80,106,0.18,0
12,1,0,19,3.6,28,92,71,70,-0.21,0
59,0,2,5,2.9,93,51,57,159,-0.61,0
49,0,0,3,1.1,42,4,33,120,-0.14,1
19,0,3,16,3.5,62,7,73,178,0.91,0
39,0,3,12,4.9,95,42,30,167,0.78,0
10,1,0,7,1.6,13,89,4,67,0.09,1
0,0,1,3,1.4,88,74,19,132,-0.9,1
3,0,0,8,1.5,40,86,76,46,0.98,0
53,1,0,6,0.2,77,63,7,124,0.3,0
41,1,0,0,1.4,32,54,100,153,0.22,1
57,0,1,8,2.6,74,65,45,50,0.66,0
24,1,2,8,3.5,17,99,83,7,0.99,0
52,0,3,18,1.5,69,31,40,187,0.17,0
3,1,1,18,0.7,73,54,39,6,0.28,0
51,0,1,17,3.6,62,17,33,81,0.77,0
20,0,2,13,3.2,20,28,77,41,-0.87,0
60,0,0,4,0.1,48,75,34,107,-0.61,1
47,0,0,5,1.1,22,60,0,53,0.27,1
24,0,0,8,4.7,69,33,0,64,-0.98,1
9,1,0,9,1.8,1,37,20,168,-0.29,1
5,0,2,19,0.8,87,67,43,160,-0.04,0
23,1,2,2,0.8,93,97,62,200,0.22,0
27,1,2,11,1.0,33,0,19,174,-0.11,1
19,0,3,7,4.6,31,20,44,143,-0.19,0
0,0,2,1,1.3,48,36,8,93,-0.54,1
6,1,3,14,4.9,52,5,87,44,0.95,0
6,0,2,10,1.6,61,38,23,23,-0.18,0
58,1,0,18,0.7,78,79,32,146,-0.86,0
1,1,2,4,3.8,43,80,82,101,-0.69,0
38,1,3,17,3.7,6,47,87,76,0.59,0
6,1,1,13,2.1,24,80,74,42,-0.93,0
33,0,1,15,2.2,79,75,59,155,-0.37,0
5,0,3,5,4.2,35,46,85,138,0.89,0
37,0,2,13,3.7,94,9,35,159,0.63,0
19,1,0,17,4.8,13,28,32,3,-0.63,0
59,0,3,11,3.8,30,13,83,165,0.61,0
3,0,0,0,3.5,55,17,18,164,-0.03,1
45,1,3,4,2.0,79,6,40,87,-0.05,0
32,0,1,9,3.2,54,1,23,104,0.75,0
4,1,0,9,0.3,50,12,19,126,0.92,1
6,1,0,18,0.0,60,26,81,152,0.31,0
14,1,1,10,0.9,89,89,21,155,-0.08,0
19,1,0,2,2.9,24,52,88,97,0.09,0
8,1,3,9,4.4,43,85,23,196,-0.48,0
12,0,2,8,0.6,98,20,43,115,-0.65,1
49,0,1,17,3.3,49,70,96,77,-0.06,0
7,1,3,13,1.7,49,21,70,194,0.83,0
13,0,0,2,1.5,40,31,88,83,0.62,1
34,1,2,5,0.9,50,11,4,69,-0.39,1
50,0,3,6,3.9,95,12,91,182,-0.3,0
16,1,0,6,1.5,32,64,8,118,0.99,1
26,1,0,12,3.7,87,15,18,55,0.3,0
47,1,3,5,2.0,21,76,80,37,0.4,0
50,1,3,16,2.6,32,100,14,97,-0.48,0
17,1,0,7,4.2,23,71,46,153,-0.4,1
35,0,2,9,3.8,39,69,22,175,0.22,0
13,0,1,18,0.4,34,51,90,179,-0.33,0
19,1,1,5,0.0,67,9,80,160,0.94,1
24,1,2,6,1.6,91,61,3,73,-0.28,0
6,1,3,13,3.2,44,32,38,181,-0.24,0
53,1,1,10,0.7,83,31,93,62,-0.67,0
52,0,2,19,4.9,0,52,74,163,0.31,0
10,1,3,12,1.0,55,60,88,110,-0.84,0
16,1,2,7,4.3,86,72,19,89,0.77,0
24,1,1,6,3.4,11,65,76,23,0.58,0
20,1,2,12,1.3,94,25,91,27,0.12,0
13,1,1,12,4.2,67,67,39,1,-0.71,0
24,1,2,13,0.9,78,26,89,194,-0.18,0
43,1,0,3,2.1,50,88,99,118,0.39,0
40,1,3,11,4.7,85,53,22,59,-0.31,0
24,1,2,8,1.7,26,32,2,85,0.63,0
59,1,2,20,0.5,64,36,25,133,-0.9,0
13,0,2,4,1.2,36,18,8,31,0.08,1
41,1,0,19,2.5,49,3,26,173,-0.32,0
14,1,0,3,3.6,4,0,55,191,-0.93,1
19,1,0,1,5.0,61,66,35,173,0.85,0
51,1,1,11,4.9,86,68,99,55,0.64,0
19,0,1,3,4.3,65,74,92,153,-0.27,0
39,0,3,18,3.9,63,32,39,95,0.0,0
26,1,1,18,3.8,53,90,36,191,0.53,0
37,1,3,5,0.3,87,50,5,152,0.32,0
36,0,2,1,2.3,70,66,49,73,0.24,0
55,1,2,6,2.7,33,52,70,145,-0.11,0
43,0,1,1,0.0,72,62,5,56,-0.95,1
55,1,1,12,2.3,92,66,2,23,0.13,0
26,1,0,3,0.8,2,45,55,84,-0.02,1
27,0,2,2,0.2,13,70,69,95,-0.07,1
26,1,1,10,4.4,4,92,7,169,0.29,0
27,1,3,6,2.2,12,42,60,14,-0.74,0
20,0,3,18,1.7,2,58,75,55,0.62,0
11,0,3,9,4.8,5,86,99,135,0.29,0
1,1,0,1,4.6,58,89,62,75,-0.78,0
2,1,3,7,1.8,87,13,94,14,-0.81,0
47,0,2,9,0.2,73,97,59,152,-0.73,0
17,1,3,11,0.8,34,96,19,89,0.47,0
5,1,3,14,1.8,78,91,85,49,-0.52,0
37,1,2,12,3.5,52,21,38,47,-0.11,0
16,0,1,10,4.1,45,73,42,55,0.99,0
47,0,3,9,0.8,78,61,62,76,0.17,0
34,0,0,18,3.0,25,86,98,134,-0.6,0
9,1,0,18,3.1,61,91,44,186,0.55,0
18,0,3,7,2.5,32,85,49,101,-0.97,0
53,0,3,20,2.7,9,51,61,31,0.68,0
55,0,2,13,0.3,73,72,1,58,-0.89,0
41,0,2,18,4.1,6,95,15,121,-0.67,0
22,0,2,8,3.7,49,50,28,94,0.25,0
14,0,3,8,0.2,59,88,39,152,0.12,0
36,1,1,17,3.0,21,1,48,66,0.67,0
47,1,2,18,4.6,54,7,97,103,-0.06,0
31,1,2,4,4.2,48,6,40,178,0.05,1
24,1,3,8,4.7,4,66,2,179,-0.7,1
43,1,2,13,2.9,78,45,28,94,0.48,0
20,0,1,0,2.2,97,59,85,75,-0.41,0
55,0,2,7,3.9,4,70,77,158,-0.64,0
19,0,0,17,3.6,30,11,89,33,0.46,0
13,0,1,8,2.0,4,11,97,50,0.6,0
41,1,1,0,2.9,67,5,7,99,-0.59,1
46,0,3,14,1.1,41,55,1,17,-1.0,0
41,0,2,0,4.4,22,18,12,199,0.88,1
31,0,2,13,4.9,24,21,51,197,0.38,0
30,1,1,7,3.1,31,58,36,31,-0.0,0
18,0,1,18,1.1,29,67,52,19,0.99,0
49,0,0,16,3.2,93,5,28,105,0.6,0
29,0,2,12,4.5,96,8,89,11,-0.4,0
13,1,2,14,2.8,72,3,72,132,0.01,0
32,0,3,6,4.5,87,38,49,188,0.51,0
7,1,2,0,2.8,21,18,16,189,-0.09,1
3,1,0,10,0.6,60,87,13,22,0.63,0
49,0,0,16,2.3,12,62,92,49,-0.56,0
36,1,0,12,1.6,33,31,96,51,-0.07,0
34,0,3,18,0.2,91,89,74,71,-0.33,0
7,0,3,8,4.0,32,38,13,52,-0.29,0
37,0,0,3,4.1,31,75,76,15,0.99,0
51,0,3,1,3.8,88,17,92,10,-0.46,0
60,1,2,16,4.8,8,92,82,143,-0.07,0
14,1,3,10,3.1,2,55,79,138,0.41,0
14,0,1,8,2.5,40,5,49,37,-0.42,0
51,0,2,6,4.6,97,92,88,196,-0.88,0
47,0,2,16,3.6,45,58,60,110,-0.86,0
29,1,1,3,4.6,4,51,58,171,-0.57,1
57,0,2,14,2.5,51,66,25,157,-0.35,0
43,0,2,10,0.9,95,34,69,107,0.59,0
48,1,2,1,3.4,18,7,58,68,-0.48,1
30,0,0,9,0.9,11,59,43,43,-0.37,0
20,1,2,12,3.0,9,40,44,184,0.85,0
16,0,2,1,2.3,100,49,72,174,-0.63,1
14,1,0,7,2.2,36,52,4,81,0.45,1
43,0,2,9,0.9,20,68,18,90,0.71,0
2,0,0,9,2.8,52,36,22,187,-0.77,1
16,1,0,19,4.0,22,22,9,161,0.68,0
43,0,0,0,2.2,88,65,92,104,0.4,0
34,0,2,11,1.9,72,88,34,109,-0.73,0
41,1,2,7,2.7,71,59,26,98,0.06,0
53,1,0,20,2.0,17,100,10,68,1.0,0
54,0,0,13,3.6,33,18,17,70,-0.38,0
17,0,1,18,4.6,98,79,62,132,-0.83,0
36,1,0,2,4.5,9,14,87,178,-0.23,1
15,1,2,0,3.1,83,78,25,26,-0.6,0
54,1,0,12,0.2,78,82,79,48,0.55,0
42,0,0,3,0.4,79,100,1,178,-0.2,1
1,0,1,12,3.0,47,60,30,163,0.32,0
8,1,2,15,4.9,81,90,48,60,-0.76,0
54,0,3,17,0.1,86,94,51,55,-0.35,0
11,1,2,8,4.2,70,95,48,66,-0.21,0
30,0,0,10,1.0,40,5,48,183,0.24,1
42,0,3,9,4.9,23,4,10,188,-0.01,1
29,0,1,2,1.2,75,85,93,28,0.87,0
60,1,3,5,0.3,2,36,95,76,0.71,0
12,0,3,11,4.9,83,10,87,39,0.84,0
12,1,0,20,3.4,85,99,39,40,0.88,0
4,0,2,2,4.7,3,92,32,75,0.52,0
20,1,1,16,3.8,34,45,74,145,-0.76,0
56,1,0,6,1.2,96,87,73,105,0.12,0
2,0,1,8,4.6,65,43,26,175,0.79,0
5,0,2,17,4.3,55,77,74,133,0.45,0
19,1,3,6,1.2,35,31,60,143,-0.26,1
52,1,1,19,4.0,41,8,62,177,0.91,0
19,0,0,20,4.0,43,38,16,198,-0.56,0
1,1,2,1,4.1,68,59,85,182,0.03,0
22,0,2,18,4.3,85,89,15,180,0.45,0
2,0,1,3,1.4,58,64,37,11,-0.51,1
1,0,3,4,1.4,44,67,96,47,0.12,0
32,0,1,18,4.8,74,60,52,86,0.57,0
46,0,2,12,3.4,93,81,88,175,-0.57,0
15,0,3,7,3.8,8,11,8,140,-0.55,1
6,1,1,20,3.9,60,28,61,188,-0.61,0
27,0,3,2,0.5,69,4,31,20,0.53,0
48,0,0,16,4.1,81,74,11,88,0.78,0
49,1,3,3,1.8,52,80,72,58,-0.77,0
56,1,2,1,4.0,7,78,99,193,0.31,0
11,0,3,17,2.5,15,95,54,119,-0.49,0
36,0,3,0,1.1,77,59,62,195,0.4,0
41,1,1,8,3.4,52,89,19,52,0.85,0
52,0,3,3,2.8,73,86,37,195,0.97,0
41,0,3,20,4.6,82,92,87,25,0.63,0
47,0,0,15,2.2,16,77,26,160,-0.51,0
2,1,3,6,3.1,44,55,3,172,-0.24,1
9,0,2,7,0.1,31,13,11,146,0.1,1
50,0,3,6,4.0,41,96,46,159,0.1,0
34,0,3,3,5.0,64,25,86,95,0.55,0
27,1,0,18,4.0,11,73,91,169,-0.65,0
53,0,2,7,0.5,71,39,44,117,0.87,0
28,1,3,15,3.8,4,20,23,10,-0.97,0
1,1,0,14,4.3,23,33,29,179,-0.21,1
3,0,0,9,3.2,96,11,54,199,0.15,1
46,0,0,7,2.4,15,95,58,160,-0.67,1
46,1,0,10,0.0,52,31,84,74,-0.01,0
21,0,2,17,0.2,4,15,14,117,0.97,0
5,0,2,8,3.7,27,74,15,69,-0.19,0
4,1,2,0,1.4,47,20,61,166,-0.26,1
46,0,0,4,3.3,40,39,16,28,0.29,0
42,1,0,9,1.9,65,53,63,56,0.18,0
54,1,0,14,1.6,72,28,2,122,0.32,0
24,1,1,20,4.0,17,48,80,19,-0.82,0
11,0,2,4,1.0,30,24,74,110,-0.92,1
53,0,1,13,4.0,69,67,56,157,0.51,0
37,1,1,2,4.7,80,9,12,9,-0.11,0
57,0,2,15,0.6,38,47,10,133,-0.57,0
23,1,2,4,0.1,87,15,36,85,0.29,0
31,1,2,7,3.3,81,72,24,52,-0.36,0
5,1,1,20,0.4,62,83,37,96,0.42,0
3,0,0,19,0.4,56,33,84,160,0.87,0
48,1,3,8,2.4,88,15,18,80,0.07,0
16,1,0,16,4.9,78,51,85,190,0.87,0
44,1,0,14,2.8,37,52,79,41,-0.81,0
42,1,0,14,3.8,62,51,93,166,0.86,0
11,0,1,11,2.4,83,31,51,10,-0.75,0
39,1,1,5,2.6,52,96,69,93,-0.88,0
37,0,1,7,4.0,52,19,18,163,0.44,1
15,1,3,19,3.3,54,1,49,1,0.85,0
0,1,2,11,3.6,13,95,22,68,0.94,0
27,0,2,13,2.0,87,2,65,114,-0.82,0
8,0,1,11,4.9,17,87,3,162,-0.01,0
26,0,2,12,2.0,30,37,86,142,-0.26,0
41,0,3,8,1.0,92,88,21,108,-0.2,0
26,0,3,7,3.8,44,42,36,76,-0.63,0
13,1,3,2,3.2,28,58,20,32,-0.1,0
40,1,3,14,3.0,62,6,86,39,0.54,0
60,1,2,6,3.5,28,36,81,58,0.96,0
21,1,3,5,4.5,54,87,22,27,0.31,0
37,1,1,0,2.4,13,11,30,200,0.66,1
47,1,2,8,1.0,66,12,11,132,-0.87,1
24,0,1,15,2.6,97,56,0,88,-0.71,0
53,0,3,14,0.3,73,98,24,125,-0.2,0
24,1,1,10,0.0,33,9,39,150,0.31,1
9,1,1,13,0.1,39,55,67,81,-0.89,0
32,1,1,8,4.4,91,57,13,84,0.37,0
45,1,1,7,4.7,17,98,40,192,0.47,0
43,1,0,11,1.5,25,63,98,68,0.93,0
26,1,1,16,0.0,6,79,58,173,-0.57,0
28,0,0,13,1.9,16,61,51,150,-0.7,1
48,0,1,4,3.4,68,64,84,114,0.01,0
26,1,0,12,0.1,40,9,18,158,-0.53,1
20,0,3,7,4.6,53,51,10,62,-0.81,0
44,1,2,13,0.7,93,27,5,16,-0.25,0
13,0,2,15,2.0,45,22,36,32,-0.97,0
52,1,1,20,0.4,59,48,69,152,-0.89,0
24,1,0,20,0.8,15,78,94,46,0.41,0
19,1,1,18,3.3,9,94,13,155,-0.17,0
19,1,1,6,3.9,52,4,4,84,-0.72,1
11,1,2,9,3.6,52,45,71,56,0.46,0
0,1,1,8,3.4,37,41,81,149,-0.01,0
7,0,1,12,2.8,44,5,78,139,0.66,0
56,1,3,17,2.7,40,7,53,23,-0.59,0
30,1,0,1,1.2,90,76,37,166,-0.76,1
15,1,0,14,3.9,72,4,35,15,0.12,0
5,0,2,8,3.2,35,63,86,165,-0.4,0
43,0,1,19,3.3,93,33,96,118,-0.27,0
36,1,2,0,1.9,17,96,42,157,0.42,1
47,0,3,9,4.3,51,13,54,174,0.07,0
22,1,2,6,3.5,71,7,47,87,-0.28,0
2,1,1,7,3.7,2,62,69,123,-0.48,1
31,1,2,4,2.3,62,57,3,116,0.67,0
8,0,3,8,0.9,78,96,27,115,0.9,0
9,1,2,2,0.8,21,94,25,120,0.18,1
13,0,0,19,3.1,64,85,78,100,-0.89,0
56,1,3,3,3.8,46,95,48,24,0.11,0
53,1,0,17,0.8,4,99,98,130,-0.39,0
45,1,0,16,4.8,91,83,97,145,-0.5,0
13,0,2,1,3.1,62,89,86,140,-0.38,0
34,1,1,9,3.0,55,30,6,159,0.14,1
13,0,1,19,2.3,69,43,86,84,-0.84,0
4,1,0,3,1.7,69,35,48,168,-0.69,1
46,0,1,3,0.5,65,23,96,183,-0.01,1
57,1,0,1,5.0,77,14,27,131,0.02,0
2,0,1,3,1.1,88,96,5,184,-0.42,1
37,0,1,6,2.8,55,97,11,66,-0.33,0
23,1,2,0,4.3,54,40,97,165,-0.62,1
10,0,2,8,2.7,84,41,93,13,-0.14,0
42,0,2,9,2.2,61,44,32,74,0.62,0
27,1,2,7,4.9,91,51,100,182,-0.94,0
35,1,0,12,3.7,53,25,12,50,0.07,0
33,1,2,15,2.1,69,55,7,4,0.41,0
58,1,0,5,0.3,35,68,19,175,0.79,1
44,0,2,13,2.4,99,80,81,110,0.65,0
16,0,0,2,2.2,63,57,64,74,0.71,0
9,0,0,10,1.6,99,40,75,84,-0.43,0
33,0,3,15,0.1,94,45,1,134,-0.25,0
37,0,1,15,4.0,39,55,96,106,-0.55,0
1,1,1,8,0.2,78,21,100,83,0.35,0
44,1,0,18,1.0,12,65,93,21,0.8,0
24,0,0,10,3.9,58,62,57,187,-0.54,0
33,1,1,20,2.1,73,65,75,199,-0.16,0
14,0,1,14,4.5,18,51,64,142,0.93,0
28,0,0,15,4.5,83,38,47,74,-0.63,0
59,1,1,8,2.1,25,86,89,27,0.98,0
56,0,0,15,4.2,1,82,81,127,-0.75,0
24,1,2,4,4.8,15,22,12,50,0.14,0
36,1,0,13,3.8,81,14,100,156,0.84,0
26,1,3,9,3.6,37,78,41,70,0.24,0
38,0,2,10,4.3,27,13,6,11,-0.1,0
24,0,2,17,3.5,76,34,58,90,-0.83,0
36,0,3,17,5.0,78,86,61,188,-0.94,0
17,0,3,14,3.9,78,93,57,101,-0.31,0
36,1,3,1,3.3,33,81,58,142,-0.33,0
57,1,1,10,1.8,46,19,55,33,0.63,0
13,0,3,3,2.8,84,1,6,162,-0.45,1
58,0,0,5,0.5,67,52,34,105,0.53,0
58,0,1,16,3.9,38,6,34,148,-0.07,0
36,1,3,11,2.8,51,8,29,118,0.58,0
50,0,2,5,3.2,37,44,36,18,-0.89,0
54,1,3,18,2.0,76,32,24,167,-0.29,0
37,1,1,10,4.6,16,77,5,104,-0.99,0
46,1,3,10,1.8,63,20,77,107,-0.0,0
38,0,0,6,1.6,92,77,92,20,-0.27,0
7,1,2,17,2.3,88,97,82,92,0.87,0
3,0,0,9,4.4,45,8,6,38,0.84,0
23,1,2,9,0.4,11,7,47,88,-0.75,1
9,1,2,8,2.1,58,63,22,66,-0.34,0
7,1,3,7,1.0,27,24,88,194,0.61,1
39,1,2,7,0.6,12,79,57,101,0.33,0
38,1,0,20,4.0,30,21,40,63,-0.88,0
28,0,2,14,4.6,30,69,6,93,-0.08,0
48,0,1,8,1.9,23,90,11,157,0.72,0
42,0,3,6,4.8,90,58,23,178,-0.57,0
3,1,0,1,1.9,40,73,48,84,0.1,1
21,0,1,19,2.2,21,77,43,28,-0.98,0
7,0,2,5,1.9,83,48,52,136,-0.82,1
17,0,0,13,3.4,18,46,6,77,-0.54,1
55,1,3,13,3.2,76,17,31,61,0.59,0
51,0,0,2,1.4,75,76,81,54,-0.25,0
12,1,3,15,4.6,65,52,71,26,0.62,0
10,0,3,10,2.7,59,1,20,20,0.94,0
16,1,0,10,1.0,3,86,86,11,0.78,0
47,1,3,20,0.8,26,22,72,105,-0.67,0
30,0,3,0,4.9,89,23,72,143,-0.73,0
17,0,1,6,4.2,7,82,91,28,-0.37,0
56,0,3,6,2.2,38,38,22,6,-0.82,0
47,0,3,12,3.9,62,68,22,9,-0.35,0
9,1,1,8,2.1,65,83,30,164,0.87,0
0,0,0,0,2.5,10,17,95,132,-0.59,1
29,0,3,9,2.5,20,94,26,124,0.29,0
23,0,2,13,1.0,70,43,57,6,0.02,0
49,1,2,7,5.0,38,40,64,177,-0.25,0
26,0,0,0,4.4,68,11,29,55,0.55,1
2,0,2,9,2.2,67,87,63,162,0.46,0
26,1,3,0,3.5,37,82,100,131,-0.24,0
29,1,2,17,2.6,18,9,44,118,0.55,0
11,1,1,14,3.2,49,37,55,142,-0.13,0
29,1,1,1,2.5,80,94,6,75,0.06,0
17,0,3,12,0.4,87,49,93,96,-0.51,0
43,0,1,4,2.8,71,90,3,57,0.86,0
55,1,2,11,4.6,64,45,45,92,-0.72,0
39,1,3,17,0.9,58,79,87,130,0.77,0
6,1,0,3,2.9,21,22,33,14,-0.54,1
11,1,2,7,2.0,91,25,39,41,0.31,0
9,1,1,18,3.2,30,58,98,60,0.03,0
19,0,0,20,2.1,16,84,21,57,-0.31,0
11,0,1,18,4.0,17,24,48,35,-0.98,0
51,1,0,9,3.9,65,1,19,35,-0.63,0
14,1,2,3,1.5,8,2,54,124,0.96,1
56,1,3,10,4.6,22,76,56,159,0.68,0
15,1,1,14,3.6,17,48,25,56,0.36,0
22,1,0,18,1.2,68,76,22,90,0.38,0
28,0,0,2,0.3,79,1,34,93,-0.11,1
34,1,3,2,1.5,4,54,87,193,-0.77,1
1,1,3,5,1.4,90,98,75,186,0.05,0
30,0,1,8,1.4,32,59,86,128,0.83,0
40,0,1,13,2.0,14,14,70,124,0.54,0
4,0,3,18,3.8,16,92,23,197,0.01,0
14,1,0,10,0.1,71,58,57,52,0.55,0
32,0,1,13,4.8,85,34,30,15,0.02,0
59,0,3,10,1.3,66,8,22,16,0.36,0
45,0,0,8,1.0,39,83,26,4,0.85,0
59,1,1,14,2.5,4,6,67,83,-0.42,0
55,0,2,19,4.8,17,60,25,100,0.24,0
53,1,3,19,0.2,70,32,53,153,0.24,0
31,0,0,9,3.7,50,75,33,15,0.67,0
60,0,0,12,4.8,66,67,65,121,0.7,0
57,0,1,0,3.7,26,21,49,66,0.63,0
36,1,2,19,2.2,91,42,21,19,-0.95,0
1,0,3,16,2.4,53,73,84,39,-0.26,0
23,0,2,9,2.5,23,63,32,95,-0.57,0
37,1,0,9,4.7,0,8,95,196,0.05,1
48,1,3,17,1.9,54,73,34,187,0.08,0
31,1,1,15,4.1,11,76,19,2,-0.81,0
29,1,3,2,1.0,82,45,75,191,-0.97,1
55,0,1,4,4.4,24,91,68,57,-0.53,0
36,1,0,12,2.6,98,47,33,152,-0.98,0
9,1,0,2,0.5,14,20,28,172,-0.8,1
48,0,3,17,0.7,95,30,65,105,-0.5,0
33,1,0,7,0.5,46,83,70,101,-0.67,0
28,1,0,7,3.7,4,86,68,112,0.08,0
45,1,1,6,0.8,97,87,98,31,0.79,0
33,0,0,6,0.8,77,61,4,175,-0.59,1
24,0,0,2,0.8,64,8,95,18,0.53,0
21,1,0,11,0.6,75,61,94,179,0.75,0
21,0,3,6,1.8,7,9,47,78,0.03,1
29,1,2,20,2.7,51,80,59,11,0.12,0
9,1,2,7,0.9,71,4,78,98,-0.1,0
14,1,1,17,3.2,6,95,62,38,-0.4,0
7,1,0,6,2.5,43,86,85,52,-0.4,0
43,1,1,3,3.6,95,29,36,28,0.46,0
54,1,2,20,1.9,25,95,44,156,0.62,0
51,1,3,18,4.2,24,47,0,156,0.87,0
53,0,2,7,3.7,99,19,79,182,-0.06,0
48,1,1,5,0.2,10,11,17,174,0.75,1
43,0,1,10,0.5,24,76,48,199,0.33,0
18,0,1,6,0.0,28,7,26,153,0.12,1
24,0,3,15,0.2,76,31,51,27,-0.11,0
21,0,3,4,3.4,48,29,12,25,0.06,0
17,1,1,7,3.2,76,50,49,24,-0.85,0
27,0,3,0,3.2,15,36,60,47,-0.11,0
52,1,2,0,4.6,43,33,14,27,-0.76,0
18,1,2,9,4.3,17,67,14,104,0.09,0
3,1,2,14,3.4,96,68,30,86,-0.47,0
10,0,2,11,2.4,64,42,16,188,0.56,0
53,0,2,20,3.7,30,17,94,75,-0.99,0
40,0,0,14,0.3,37,84,57,112,-0.54,0
31,0,2,3,3.2,47,53,88,71,-0.82,0
40,1,0,0,1.7,58,6,69,190,-0.41,1
19,1,1,16,2.5,47,13,46,61,1.0,0
41,1,1,13,0.8,92,27,92,190,0.19,0
33,1,1,20,2.5,11,76,47,79,-0.71,0
8,0,0,8,2.9,30,41,72,64,-0.5,0
45,1,2,8,3.2,52,55,17,6,-0.2,0
39,1,2,13,2.6,40,78,27,113,0.73,0
42,0,3,14,2.8,75,74,47,119,0.46,0
28,1,3,5,2.1,83,84,10,166,-0.56,0
17,1,3,7,2.5,71,23,68,77,-0.05,0
3,1,2,19,4.8,43,88,30,169,-0.19,0
38,1,2,1,3.3,31,21,48,26,0.3,0
23,0,0,7,2.1,100,85,24,165,0.27,0
13,1,3,20,2.2,51,24,39,81,0.3,0
49,1,0,18,1.0,3,8,42,182,0.74,0
8,1,0,19,0.2,96,15,78,88,-0.17,0
56,0,1,16,1.7,34,14,97,18,-0.06,0
21,1,1,16,0.4,37,95,91,165,-0.62,0
49,0,3,18,1.2,91,100,80,106,0.72,0
51,0,3,1,3.2,65,87,94,126,0.18,0
22,1,1,2,4.7,89,86,39,44,0.75,0
4,1,3,7,4.5,28,75,53,52,-0.54,0
6,0,0,5,3.0,68,40,51,54,0.87,0
29,0,1,3,3.4,68,4,84,181,-0.21,1
29,0,1,9,3.1,24,87,56,118,-0.68,0
5,0,2,5,1.0,78,44,12,23,0.83,0
13,0,2,0,3.8,98,43,48,7,0.23,0
34,1,0,20,0.2,91,79,13,186,-0.41,0
2,0,2,17,3.8,18,53,60,75,0.59,0
19,1,2,15,3.1,17,94,97,75,-0.78,0
33,0,1,2,3.8,43,37,74,64,0.67,0
36,1,2,19,2.0,62,30,13,111,-0.69,0
9,0,0,5,3.4,29,7,20,19,0.28,1
45,1,3,18,1.0,73,70,49,157,0.82,0
53,1,3,8,4.1,48,80,87,141,0.41,0
3,1,1,19,4.0,18,30,50,169,0.37,0
60,1,2,17,4.9,91,78,38,128,0.21,0
50,1,0,13,1.1,8,25,65,51,-0.55,0
25,1,2,18,3.2,15,60,23,151,-0.19,0
50,1,0,8,2.7,3,40,67,74,-0.49,0
43,1,3,8,5.0,44,30,48,64,-0.58,0
33,0,3,20,0.5,56,28,91,160,0.65,0
56,0,0,19,3.2,72,100,59,158,0.75,0
37,1,0,20,1.8,88,21,92,142,-0.15,0
15,1,0,10,2.8,38,56,65,157,-0.14,0
13,0,2,17,2.2,93,14,20,189,0.68,0
10,0,1,17,4.1,69,67,28,191,-0.57,0
27,0,0,15,2.8,53,19,75,7,-0.97,0
42,0,0,18,0.6,22,45,73,10,-0.57,0
42,0,3,0,1.6,90,4,35,117,0.0,1
8,1,0,16,0.9,88,3,89,173,-0.11,0
12,0,2,14,2.0,43,63,97,175,-0.55,0
22,1,3,1,3.4,6,6,83,157,0.05,1
59,0,2,15,0.4,74,28,12,64,-0.46,0
18,0,0,12,0.4,25,63,6,37,-0.5,1
45,0,0,3,2.6,24,83,9,128,-0.82,1
34,1,1,10,3.5,99,98,61,127,0.56,0
40,1,3,19,2.3,29,13,92,187,0.14,0
56,1,3,20,2.7,45,38,53,18,-0.11,0
26,1,1,15,0.3,45,93,7,74,0.11,0
32,1,3,9,1.7,1,90,67,180,-0.69,0
1,1,0,17,3.0,73,80,76,35,0.54,0
27,0,2,14,2.6,39,77,25,148,-0.21,0
46,1,2,4,3.4,28,92,2,101,-0.03,0
2,1,3,3,4.1,28,82,44,172,-0.5,1
27,0,1,3,3.0,95,90,60,124,-0.47,0
4,0,0,19,0.3,42,16,84,114,0.59,0
16,1,1,4,3.7,56,39,95,17,-0.87,0
43,0,1,5,4.7,9,0,61,81,-0.37,1
32,1,2,8,0.2,5,50,33,174,-0.49,1
37,0,2,16,2.4,92,37,31,163,-0.58,0
21,1,0,20,4.9,81,8,99,98,-0.58,0
0,1,2,18,4.4,87,96,1,48,-1.0,0
8,1,1,8,3.1,22,11,79,49,-0.54,0
57,1,0,13,4.7,62,3,82,9,0.01,0
40,1,1,11,4.1,82,68,78,31,0.55,0
12,0,0,14,2.1,81,14,37,21,0.4,0
13,1,2,7,1.4,39,10,21,151,-0.6,1
14,1,1,16,1.1,46,65,0,193,0.92,0
31,1,2,2,4.1,62,90,38,133,-0.81,0
6,1,2,18,4.0,92,51,19,144,-0.23,0
3,0,1,6,3.4,78,14,52,42,-0.28,0
31,1,1,5,1.9,71,19,73,58,0.36,0
26,0,1,13,1.9,54,5,95,71,-0.4,0
55,0,3,5,0.0,77,81,38,110,0.41,0
49,0,0,11,3.1,99,44,74,162,-0.7,0
33,0,0,20,3.1,25,40,32,9,-0.47,0
25,0,3,13,2.2,2,4,16,130,-0.04,1
